content_id,title,type,genre,platform,country,language,release_year,duration_minutes,rating,votes,weighted_rating,engagement_score,popularity_score,trending_score,tags,combined_features,description,poster_url
C100435,Broken Empire 435,Series,Fantasy,Hotstar,India,Hindi,2022,1170,7.3,66787,7.28,1302.35,486.21,468.12,"Fantasy,Hotstar,Series,Hindi","Fantasy Hotstar Series Broken Empire 435 is a fantasy series on Hotstar, featuring intense storytelling and engaging characters.","Broken Empire 435 is a fantasy series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101143,Hidden Pulse 1143,Series,Thriller,Hotstar,UK,Korean,2023,1080,9.3,52339,9.1,942.1,476.28,467.87,"Thriller,Hotstar,Series,Korean","Thriller Hotstar Series Hidden Pulse 1143 is a thriller series on Hotstar, featuring intense storytelling and engaging characters.","Hidden Pulse 1143 is a thriller series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101043,Hidden Pulse 1043,Movie,Drama,Hotstar,South Korea,Hindi,2021,110,8.0,67960,7.93,124.59,538.92,467.3,"Drama,Hotstar,Movie,Hindi","Drama Hotstar Movie Hidden Pulse 1043 is a drama movie on Hotstar, featuring intense storytelling and engaging characters.","Hidden Pulse 1043 is a drama movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101958,Dark Horizon 1958,Movie,Sci-Fi,Netflix,Spain,German,2020,176,6.6,75806,6.62,222.36,501.84,466.99,"Sci-Fi,Netflix,Movie,German","Sci-Fi Netflix Movie Dark Horizon 1958 is a sci-fi movie on Netflix, featuring intense storytelling and engaging characters.","Dark Horizon 1958 is a sci-fi movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101529,Shadow Realm 1529,Movie,Fantasy,Prime Video,UK,English,2023,155,6.4,67793,6.44,175.13,436.59,466.86,"Fantasy,Prime Video,Movie,English","Fantasy Prime Video Movie Shadow Realm 1529 is a fantasy movie on Prime Video, featuring intense storytelling and engaging characters.","Shadow Realm 1529 is a fantasy movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100716,Silent Code 716,Series,Drama,Prime Video,India,Spanish,2015,653,8.1,62446,8.02,679.62,500.82,466.85,"Drama,Prime Video,Series,Spanish","Drama Prime Video Series Silent Code 716 is a drama series on Prime Video, featuring intense storytelling and engaging characters.","Silent Code 716 is a drama series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100758,Dark Horizon 758,Movie,Crime,Netflix,UK,Korean,2020,153,6.8,61531,6.82,156.9,419.64,464.19,"Crime,Netflix,Movie,Korean","Crime Netflix Movie Dark Horizon 758 is a crime movie on Netflix, featuring intense storytelling and engaging characters.","Dark Horizon 758 is a crime movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101377,Silent Code 1377,Series,Comedy,Prime Video,South Korea,Spanish,2023,1446,8.5,60937,8.39,1468.58,511.26,463.94,"Comedy,Prime Video,Series,Spanish","Comedy Prime Video Series Silent Code 1377 is a comedy series on Prime Video, featuring intense storytelling and engaging characters.","Silent Code 1377 is a comedy series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101480,Echoes of Time 1480,Series,Drama,Prime Video,Spain,Spanish,2023,1378,6.1,71714,6.16,1647.03,441.76,462.81,"Drama,Prime Video,Series,Spanish","Drama Prime Video Series Echoes of Time 1480 is a drama series on Prime Video, featuring intense storytelling and engaging characters.","Echoes of Time 1480 is a drama series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100529,Dark Horizon 529,Series,Drama,Netflix,UK,German,2015,1971,8.2,52106,8.09,1711.68,421.54,461.89,"Drama,Netflix,Series,German","Drama Netflix Series Dark Horizon 529 is a drama series on Netflix, featuring intense storytelling and engaging characters.","Dark Horizon 529 is a drama series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100340,Echoes of Time 340,Movie,Thriller,Prime Video,South Korea,Hindi,2023,122,6.7,69227,6.72,140.76,465.21,461.61,"Thriller,Prime Video,Movie,Hindi","Thriller Prime Video Movie Echoes of Time 340 is a thriller movie on Prime Video, featuring intense storytelling and engaging characters.","Echoes of Time 340 is a thriller movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100741,Broken Empire 741,Series,Action,Netflix,UK,German,2022,1833,6.8,71600,6.81,2187.38,487.6,461.29,"Action,Netflix,Series,German","Action Netflix Series Broken Empire 741 is a action series on Netflix, featuring intense storytelling and engaging characters.","Broken Empire 741 is a action series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101267,Crimson Truth 1267,Movie,Thriller,Prime Video,USA,Korean,2017,134,5.2,95874,5.29,214.12,507.17,459.28,"Thriller,Prime Video,Movie,Korean","Thriller Prime Video Movie Crimson Truth 1267 is a thriller movie on Prime Video, featuring intense storytelling and engaging characters.","Crimson Truth 1267 is a thriller movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102028,Hidden Pulse 2028,Movie,Comedy,Prime Video,South Korea,Spanish,2016,117,6.4,84322,6.43,164.43,542.19,459.17,"Comedy,Prime Video,Movie,Spanish","Comedy Prime Video Movie Hidden Pulse 2028 is a comedy movie on Prime Video, featuring intense storytelling and engaging characters.","Hidden Pulse 2028 is a comedy movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100349,Silent Code 349,Series,Drama,Hotstar,South Korea,English,2017,1612,8.1,66828,8.02,1795.45,535.96,458.13,"Drama,Hotstar,Series,English","Drama Hotstar Series Silent Code 349 is a drama series on Hotstar, featuring intense storytelling and engaging characters.","Silent Code 349 is a drama series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102460,Shadow Realm 2460,Movie,Fantasy,Netflix,Germany,Hindi,2021,128,7.9,72709,7.84,155.11,570.04,456.86,"Fantasy,Netflix,Movie,Hindi","Fantasy Netflix Movie Shadow Realm 2460 is a fantasy movie on Netflix, featuring intense storytelling and engaging characters.","Shadow Realm 2460 is a fantasy movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101703,Hidden Pulse 1703,Movie,Drama,Netflix,Germany,Hindi,2016,120,6.6,79086,6.62,158.17,523.55,455.93,"Drama,Netflix,Movie,Hindi","Drama Netflix Movie Hidden Pulse 1703 is a drama movie on Netflix, featuring intense storytelling and engaging characters.","Hidden Pulse 1703 is a drama movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101417,Shadow Realm 1417,Movie,Thriller,Hotstar,Germany,Korean,2021,116,8.2,62387,8.11,120.61,505.96,455.79,"Thriller,Hotstar,Movie,Korean","Thriller Hotstar Movie Shadow Realm 1417 is a thriller movie on Hotstar, featuring intense storytelling and engaging characters.","Shadow Realm 1417 is a thriller movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102422,Broken Empire 2422,Series,Sci-Fi,Prime Video,Germany,Hindi,2015,919,7.3,57190,7.28,875.96,416.34,455.06,"Sci-Fi,Prime Video,Series,Hindi","Sci-Fi Prime Video Series Broken Empire 2422 is a sci-fi series on Prime Video, featuring intense storytelling and engaging characters.","Broken Empire 2422 is a sci-fi series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100765,Echoes of Time 765,Series,Action,Netflix,UK,Spanish,2024,400,7.6,62827,7.56,418.85,474.97,454.06,"Action,Netflix,Series,Spanish","Action Netflix Series Echoes of Time 765 is a action series on Netflix, featuring intense storytelling and engaging characters.","Echoes of Time 765 is a action series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100913,Shadow Realm 913,Movie,Action,Netflix,India,Spanish,2021,114,7.9,70706,7.84,134.34,554.34,453.62,"Action,Netflix,Movie,Spanish","Action Netflix Movie Shadow Realm 913 is a action movie on Netflix, featuring intense storytelling and engaging characters.","Shadow Realm 913 is a action movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100686,Echoes of Time 686,Series,Thriller,Netflix,Spain,English,2024,1770,6.7,57632,6.72,1700.14,387.29,453.37,"Thriller,Netflix,Series,English","Thriller Netflix Series Echoes of Time 686 is a thriller series on Netflix, featuring intense storytelling and engaging characters.","Echoes of Time 686 is a thriller series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101515,Hidden Pulse 1515,Movie,Fantasy,Prime Video,USA,Spanish,2022,166,6.8,68473,6.81,189.44,466.3,452.95,"Fantasy,Prime Video,Movie,Spanish","Fantasy Prime Video Movie Hidden Pulse 1515 is a fantasy movie on Prime Video, featuring intense storytelling and engaging characters.","Hidden Pulse 1515 is a fantasy movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102494,Last Kingdom 2494,Movie,Action,Netflix,Spain,Spanish,2016,131,9.2,55509,9.02,121.19,500.69,452.81,"Action,Netflix,Movie,Spanish","Action Netflix Movie Last Kingdom 2494 is a action movie on Netflix, featuring intense storytelling and engaging characters.","Last Kingdom 2494 is a action movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101414,Crimson Truth 1414,Movie,Comedy,Netflix,UK,Spanish,2023,170,7.2,60060,7.18,170.17,431.23,452.64,"Comedy,Netflix,Movie,Spanish","Comedy Netflix Movie Crimson Truth 1414 is a comedy movie on Netflix, featuring intense storytelling and engaging characters.","Crimson Truth 1414 is a comedy movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100932,Last Kingdom 932,Series,Comedy,Hotstar,South Korea,English,2018,627,5.9,66349,5.98,693.35,396.77,452.61,"Comedy,Hotstar,Series,English","Comedy Hotstar Series Last Kingdom 932 is a comedy series on Hotstar, featuring intense storytelling and engaging characters.","Last Kingdom 932 is a comedy series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101431,Dark Horizon 1431,Series,Crime,Prime Video,UK,Hindi,2018,686,7.8,66944,7.74,765.39,518.15,451.88,"Crime,Prime Video,Series,Hindi","Crime Prime Video Series Dark Horizon 1431 is a crime series on Prime Video, featuring intense storytelling and engaging characters.","Dark Horizon 1431 is a crime series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100234,Broken Empire 234,Series,Sci-Fi,Netflix,India,German,2024,771,8.9,50635,8.73,650.66,442.04,451.62,"Sci-Fi,Netflix,Series,German","Sci-Fi Netflix Series Broken Empire 234 is a sci-fi series on Netflix, featuring intense storytelling and engaging characters.","Broken Empire 234 is a sci-fi series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101391,Broken Empire 1391,Movie,Drama,Hotstar,South Korea,English,2015,153,8.3,50128,8.18,127.83,410.05,450.84,"Drama,Hotstar,Movie,English","Drama Hotstar Movie Broken Empire 1391 is a drama movie on Hotstar, featuring intense storytelling and engaging characters.","Broken Empire 1391 is a drama movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101278,Crimson Truth 1278,Series,Drama,Netflix,USA,Korean,2017,723,6.9,59405,6.91,715.83,410.49,450.32,"Drama,Netflix,Series,Korean","Drama Netflix Series Crimson Truth 1278 is a drama series on Netflix, featuring intense storytelling and engaging characters.","Crimson Truth 1278 is a drama series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100210,Dark Horizon 210,Series,Drama,Netflix,Germany,Spanish,2018,1528,8.7,63035,8.58,1605.29,540.84,450.27,"Drama,Netflix,Series,Spanish","Drama Netflix Series Dark Horizon 210 is a drama series on Netflix, featuring intense storytelling and engaging characters.","Dark Horizon 210 is a drama series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101776,Silent Code 1776,Movie,Sci-Fi,Netflix,South Korea,English,2017,120,7.7,60791,7.65,121.58,465.05,450.02,"Sci-Fi,Netflix,Movie,English","Sci-Fi Netflix Movie Silent Code 1776 is a sci-fi movie on Netflix, featuring intense storytelling and engaging characters.","Silent Code 1776 is a sci-fi movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102255,Fading Light 2255,Series,Thriller,Hotstar,India,Korean,2024,1699,5.9,88097,5.96,2494.61,525.06,449.5,"Thriller,Hotstar,Series,Korean","Thriller Hotstar Series Fading Light 2255 is a thriller series on Hotstar, featuring intense storytelling and engaging characters.","Fading Light 2255 is a thriller series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101998,Neon Streets 1998,Series,Drama,Prime Video,India,English,2020,1969,7.5,53145,7.46,1744.04,396.46,449.25,"Drama,Prime Video,Series,English","Drama Prime Video Series Neon Streets 1998 is a drama series on Prime Video, featuring intense storytelling and engaging characters.","Neon Streets 1998 is a drama series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100684,Cyber Night 684,Series,Drama,Hotstar,USA,Korean,2023,1305,7.8,68375,7.75,1487.16,529.91,448.67,"Drama,Hotstar,Series,Korean","Drama Hotstar Series Cyber Night 684 is a drama series on Hotstar, featuring intense storytelling and engaging characters.","Cyber Night 684 is a drama series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100002,Broken Empire 2,Movie,Thriller,Prime Video,Germany,English,2018,109,5.9,67306,5.98,122.27,402.49,448.65,"Thriller,Prime Video,Movie,English","Thriller Prime Video Movie Broken Empire 2 is a thriller movie on Prime Video, featuring intense storytelling and engaging characters.","Broken Empire 2 is a thriller movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102283,Silent Code 2283,Movie,Comedy,Netflix,South Korea,German,2015,106,6.3,65739,6.35,116.14,417.44,448.23,"Comedy,Netflix,Movie,German","Comedy Netflix Movie Silent Code 2283 is a comedy movie on Netflix, featuring intense storytelling and engaging characters.","Silent Code 2283 is a comedy movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100723,Hidden Pulse 723,Series,Thriller,Netflix,USA,Spanish,2024,1087,7.7,65786,7.65,1191.82,503.26,448.14,"Thriller,Netflix,Series,Spanish","Thriller Netflix Series Hidden Pulse 723 is a thriller series on Netflix, featuring intense storytelling and engaging characters.","Hidden Pulse 723 is a thriller series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101760,Last Kingdom 1760,Movie,Thriller,Prime Video,Spain,German,2022,112,6.3,72345,6.35,135.04,459.39,447.79,"Thriller,Prime Video,Movie,German","Thriller Prime Video Movie Last Kingdom 1760 is a thriller movie on Prime Video, featuring intense storytelling and engaging characters.","Last Kingdom 1760 is a thriller movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101869,Fading Light 1869,Series,Crime,Hotstar,Spain,Hindi,2015,1697,6.2,60714,6.26,1717.19,380.07,447.53,"Crime,Hotstar,Series,Hindi","Crime Hotstar Series Fading Light 1869 is a crime series on Hotstar, featuring intense storytelling and engaging characters.","Fading Light 1869 is a crime series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101699,Broken Empire 1699,Movie,Action,Prime Video,South Korea,Hindi,2015,123,7.5,66956,7.47,137.26,500.16,447.32,"Action,Prime Video,Movie,Hindi","Action Prime Video Movie Broken Empire 1699 is a action movie on Prime Video, featuring intense storytelling and engaging characters.","Broken Empire 1699 is a action movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100993,Last Kingdom 993,Movie,Action,Prime Video,India,Korean,2021,137,6.2,67202,6.26,153.44,420.68,447.08,"Action,Prime Video,Movie,Korean","Action Prime Video Movie Last Kingdom 993 is a action movie on Prime Video, featuring intense storytelling and engaging characters.","Last Kingdom 993 is a action movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101704,Crimson Truth 1704,Series,Sci-Fi,Prime Video,Spain,German,2016,1326,8.0,50830,7.91,1123.34,402.07,446.5,"Sci-Fi,Prime Video,Series,German","Sci-Fi Prime Video Series Crimson Truth 1704 is a sci-fi series on Prime Video, featuring intense storytelling and engaging characters.","Crimson Truth 1704 is a sci-fi series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102393,Lost Signal 2393,Series,Fantasy,Hotstar,Germany,German,2020,1929,6.9,66525,6.91,2138.78,459.69,445.98,"Fantasy,Hotstar,Series,German","Fantasy Hotstar Series Lost Signal 2393 is a fantasy series on Hotstar, featuring intense storytelling and engaging characters.","Lost Signal 2393 is a fantasy series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101619,Shadow Realm 1619,Series,Sci-Fi,Prime Video,UK,Hindi,2019,376,7.4,58877,7.37,368.96,433.92,445.4,"Sci-Fi,Prime Video,Series,Hindi","Sci-Fi Prime Video Series Shadow Realm 1619 is a sci-fi series on Prime Video, featuring intense storytelling and engaging characters.","Shadow Realm 1619 is a sci-fi series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101454,Crimson Truth 1454,Movie,Drama,Hotstar,South Korea,Spanish,2015,103,8.0,68883,7.93,118.25,546.24,445.28,"Drama,Hotstar,Movie,Spanish","Drama Hotstar Movie Crimson Truth 1454 is a drama movie on Hotstar, featuring intense storytelling and engaging characters.","Crimson Truth 1454 is a drama movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101063,Hidden Pulse 1063,Movie,Sci-Fi,Netflix,Spain,Hindi,2015,141,7.8,51567,7.73,121.18,398.61,444.7,"Sci-Fi,Netflix,Movie,Hindi","Sci-Fi Netflix Movie Hidden Pulse 1063 is a sci-fi movie on Netflix, featuring intense storytelling and engaging characters.","Hidden Pulse 1063 is a sci-fi movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100491,Cyber Night 491,Series,Fantasy,Prime Video,USA,Hindi,2016,1901,8.2,48880,8.09,1548.68,395.44,444.01,"Fantasy,Prime Video,Series,Hindi","Fantasy Prime Video Series Cyber Night 491 is a fantasy series on Prime Video, featuring intense storytelling and engaging characters.","Cyber Night 491 is a fantasy series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101448,Shadow Realm 1448,Series,Comedy,Prime Video,UK,Korean,2017,1525,8.2,67922,8.12,1726.35,551.53,442.91,"Comedy,Prime Video,Series,Korean","Comedy Prime Video Series Shadow Realm 1448 is a comedy series on Prime Video, featuring intense storytelling and engaging characters.","Shadow Realm 1448 is a comedy series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101360,Lost Signal 1360,Movie,Drama,Prime Video,Germany,Hindi,2024,94,8.3,54953,8.19,86.09,450.07,442.78,"Drama,Prime Video,Movie,Hindi","Drama Prime Video Movie Lost Signal 1360 is a drama movie on Prime Video, featuring intense storytelling and engaging characters.","Lost Signal 1360 is a drama movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100194,Echoes of Time 194,Series,Action,Netflix,Spain,Spanish,2024,934,8.9,60952,8.76,948.82,533.94,442.14,"Action,Netflix,Series,Spanish","Action Netflix Series Echoes of Time 194 is a action series on Netflix, featuring intense storytelling and engaging characters.","Echoes of Time 194 is a action series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100768,Hidden Pulse 768,Series,Crime,Prime Video,UK,Spanish,2022,342,8.2,54845,8.1,312.62,444.24,442.0,"Crime,Prime Video,Series,Spanish","Crime Prime Video Series Hidden Pulse 768 is a crime series on Prime Video, featuring intense storytelling and engaging characters.","Hidden Pulse 768 is a crime series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102353,Cyber Night 2353,Movie,Drama,Prime Video,USA,Spanish,2021,126,7.7,50163,7.64,105.34,383.25,440.87,"Drama,Prime Video,Movie,Spanish","Drama Prime Video Movie Cyber Night 2353 is a drama movie on Prime Video, featuring intense storytelling and engaging characters.","Cyber Night 2353 is a drama movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100115,Broken Empire 115,Series,Crime,Hotstar,South Korea,Spanish,2024,410,6.5,78714,6.53,537.88,514.0,440.61,"Crime,Hotstar,Series,Spanish","Crime Hotstar Series Broken Empire 115 is a crime series on Hotstar, featuring intense storytelling and engaging characters.","Broken Empire 115 is a crime series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100388,Cyber Night 388,Movie,Drama,Prime Video,UK,German,2022,141,6.9,77207,6.91,181.44,533.5,440.21,"Drama,Prime Video,Movie,German","Drama Prime Video Movie Cyber Night 388 is a drama movie on Prime Video, featuring intense storytelling and engaging characters.","Cyber Night 388 is a drama movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100012,Echoes of Time 12,Movie,Fantasy,Hotstar,Germany,English,2023,148,7.8,58986,7.74,145.5,456.55,439.82,"Fantasy,Hotstar,Movie,English","Fantasy Hotstar Movie Echoes of Time 12 is a fantasy movie on Hotstar, featuring intense storytelling and engaging characters.","Echoes of Time 12 is a fantasy movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100273,Echoes of Time 273,Series,Thriller,Hotstar,USA,Spanish,2020,1345,7.7,59037,7.65,1323.41,451.63,439.77,"Thriller,Hotstar,Series,Spanish","Thriller Hotstar Series Echoes of Time 273 is a thriller series on Hotstar, featuring intense storytelling and engaging characters.","Echoes of Time 273 is a thriller series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100260,Shadow Realm 260,Movie,Action,Prime Video,India,English,2016,135,6.1,75282,6.16,169.38,463.74,439.02,"Action,Prime Video,Movie,English","Action Prime Video Movie Shadow Realm 260 is a action movie on Prime Video, featuring intense storytelling and engaging characters.","Shadow Realm 260 is a action movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100154,Silent Code 154,Movie,Sci-Fi,Prime Video,Spain,Korean,2018,150,7.7,57087,7.64,142.72,436.14,438.85,"Sci-Fi,Prime Video,Movie,Korean","Sci-Fi Prime Video Movie Silent Code 154 is a sci-fi movie on Prime Video, featuring intense storytelling and engaging characters.","Silent Code 154 is a sci-fi movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100414,Shadow Realm 414,Series,Fantasy,Hotstar,Spain,Spanish,2018,1605,8.5,49453,8.36,1322.87,413.43,436.66,"Fantasy,Hotstar,Series,Spanish","Fantasy Hotstar Series Shadow Realm 414 is a fantasy series on Hotstar, featuring intense storytelling and engaging characters.","Shadow Realm 414 is a fantasy series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101188,Shadow Realm 1188,Movie,Crime,Hotstar,Spain,German,2015,91,6.8,60525,6.82,91.8,412.78,435.66,"Crime,Hotstar,Movie,German","Crime Hotstar Movie Shadow Realm 1188 is a crime movie on Hotstar, featuring intense storytelling and engaging characters.","Shadow Realm 1188 is a crime movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102296,Neon Streets 2296,Movie,Comedy,Prime Video,South Korea,Hindi,2022,155,7.6,51526,7.55,133.11,389.02,435.55,"Comedy,Prime Video,Movie,Hindi","Comedy Prime Video Movie Neon Streets 2296 is a comedy movie on Prime Video, featuring intense storytelling and engaging characters.","Neon Streets 2296 is a comedy movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100114,Last Kingdom 114,Movie,Crime,Prime Video,Spain,Hindi,2018,126,8.7,58553,8.57,122.96,501.8,434.7,"Crime,Prime Video,Movie,Hindi","Crime Prime Video Movie Last Kingdom 114 is a crime movie on Prime Video, featuring intense storytelling and engaging characters.","Last Kingdom 114 is a crime movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100973,Broken Empire 973,Series,Sci-Fi,Netflix,Spain,Korean,2016,1949,7.1,60217,7.09,1956.05,426.94,434.68,"Sci-Fi,Netflix,Series,Korean","Sci-Fi Netflix Series Broken Empire 973 is a sci-fi series on Netflix, featuring intense storytelling and engaging characters.","Broken Empire 973 is a sci-fi series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102150,Shadow Realm 2150,Movie,Comedy,Netflix,India,Spanish,2023,168,7.8,52585,7.73,147.24,406.48,434.64,"Comedy,Netflix,Movie,Spanish","Comedy Netflix Movie Shadow Realm 2150 is a comedy movie on Netflix, featuring intense storytelling and engaging characters.","Shadow Realm 2150 is a comedy movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100636,Hidden Pulse 636,Movie,Sci-Fi,Prime Video,South Korea,Hindi,2015,179,7.3,51308,7.27,153.07,373.01,433.97,"Sci-Fi,Prime Video,Movie,Hindi","Sci-Fi Prime Video Movie Hidden Pulse 636 is a sci-fi movie on Prime Video, featuring intense storytelling and engaging characters.","Hidden Pulse 636 is a sci-fi movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101594,Silent Code 1594,Movie,Sci-Fi,Hotstar,South Korea,Korean,2019,154,5.7,93668,5.77,240.41,540.46,433.83,"Sci-Fi,Hotstar,Movie,Korean","Sci-Fi Hotstar Movie Silent Code 1594 is a sci-fi movie on Hotstar, featuring intense storytelling and engaging characters.","Silent Code 1594 is a sci-fi movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102464,Neon Streets 2464,Movie,Drama,Netflix,UK,Spanish,2020,97,6.1,80760,6.15,130.56,496.67,433.41,"Drama,Netflix,Movie,Spanish","Drama Netflix Movie Neon Streets 2464 is a drama movie on Netflix, featuring intense storytelling and engaging characters.","Neon Streets 2464 is a drama movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101546,Shadow Realm 1546,Movie,Crime,Hotstar,UK,English,2015,107,6.3,85392,6.34,152.28,541.39,433.15,"Crime,Hotstar,Movie,English","Crime Hotstar Movie Shadow Realm 1546 is a crime movie on Hotstar, featuring intense storytelling and engaging characters.","Shadow Realm 1546 is a crime movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102056,Lost Signal 2056,Series,Action,Netflix,Germany,English,2019,1745,7.4,72958,7.37,2121.86,537.7,432.33,"Action,Netflix,Series,English","Action Netflix Series Lost Signal 2056 is a action series on Netflix, featuring intense storytelling and engaging characters.","Lost Signal 2056 is a action series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100019,Broken Empire 19,Series,Fantasy,Netflix,Germany,English,2023,310,9.0,57314,8.84,296.12,506.66,429.18,"Fantasy,Netflix,Series,English","Fantasy Netflix Series Broken Empire 19 is a fantasy series on Netflix, featuring intense storytelling and engaging characters.","Broken Empire 19 is a fantasy series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101974,Shadow Realm 1974,Movie,Thriller,Netflix,USA,Spanish,2020,149,6.2,64467,6.26,160.09,403.56,428.95,"Thriller,Netflix,Movie,Spanish","Thriller Netflix Movie Shadow Realm 1974 is a thriller movie on Netflix, featuring intense storytelling and engaging characters.","Shadow Realm 1974 is a thriller movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101319,Hidden Pulse 1319,Movie,Action,Prime Video,India,English,2017,87,5.5,64351,5.61,93.31,361.01,427.65,"Action,Prime Video,Movie,English","Action Prime Video Movie Hidden Pulse 1319 is a action movie on Prime Video, featuring intense storytelling and engaging characters.","Hidden Pulse 1319 is a action movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101062,Broken Empire 1062,Movie,Crime,Prime Video,Spain,German,2024,124,8.2,60544,8.11,125.12,491.01,427.1,"Crime,Prime Video,Movie,German","Crime Prime Video Movie Broken Empire 1062 is a crime movie on Prime Video, featuring intense storytelling and engaging characters.","Broken Empire 1062 is a crime movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
